temp_2013,temp_2014,temp_2015,irrad_2013,irrad_2014,irrad_2015
26.6,26.1,28.2,0,0,11
26.5,26,28.3,0,0,15
26.5,26.1,28.3,0,0,18
26.2,26.2,28.4,0,0,22
26.2,26.2,28.5,0,0,25
26.3,26.2,28.5,0,0,32
26.3,26.3,28.7,0,0,38
26.3,26.5,29,0,0,41
26.2,26.9,29.2,0,0,41
26.2,27.1,29.2,0,0,41
26.2,27.4,29.8,0,0,58
26.1,27.6,30,0,0,65
25.9,27.7,30,0,0,65
25.7,27.7,31,0,0,84
25.5,27.8,31,0,0,89
25.5,28,31.6,0,0,100
25.5,28.3,32.3,0,0,115
25.6,28.4,32.3,0,0,115
25.6,28.1,32.3,0,0,116
25.3,27.3,33.7,0,0,168
25.2,26.1,33.7,0,0,168
25.1,25.4,33.7,0,0,168
25.1,25.1,35.4,0,0,220
25.1,25.1,35.4,0,0,287
25,25,37.2,0,0,334
25.1,25,38.6,0,0,334
25,24.6,39.5,0,0,426
25,24.5,40.7,0,0,436
25.1,24.6,44.5,0,0,436
25.3,24.5,45.9,0,0,509
25.3,24.5,46.6,0,0,522
25.3,24.4,46.6,0,0,463
25.4,24.3,46.4,0,0,501
25.5,24.3,46.4,0,0,501
25.6,24.3,46.6,0,0,482
25.6,24.2,45.7,0,0,363
25.7,24.2,44.5,0,0,310
25.7,24.2,41.1,0,0,348
25.7,24.2,41.1,0,0,348
25.7,24.2,41.4,0,0,416
25.7,24.2,41.8,0,0,529
25.8,24.2,45,0,0,541
25.8,24.2,45,0,0,541
25.8,24.3,47.7,0,0,639
25.8,24.3,47.7,0,0,639
25.8,24.2,46.5,0,0,327
25.7,24.2,46.5,0,0,572
25.7,24.1,47.2,0,0,451
25.7,24.1,47.4,0,0,470
25.7,24.2,47.4,0,0,233
25.7,24.1,45.7,0,0,233
0,24,46.5,0,0,455
25.8,24.1,46.5,0,0,711
25.8,24.1,47.8,0,0,725
25.8,24.1,50.2,0,3,725
25.7,24.1,53.4,0,7,912
25.6,24.1,53.4,0,13,621
25.6,24.1,53.9,0,19,654
25.6,24.3,53.9,0,24,654
25.6,24.6,53.9,0,29,713
25.6,24.9,55.5,0,37,799
25.5,25.2,55.5,0,46,799
25.5,25.4,56.9,0,55,938
25.5,25.5,55.9,0,58,433
25.5,25.5,50.5,0,59,759
25.5,25.6,50.5,0,68,759
25.5,25.7,56.7,0,76,816
25.5,25.9,55.2,0,81,714
25.5,26.5,55.2,0,92,878
25.5,27.1,58,0,95,832
25.5,27.7,58,0,101,896
25.5,28.4,58.7,0,114,909
25.5,29.1,56.9,0,124,385
25.6,30.1,51.2,3,190,578
25.7,32.6,52.6,8,255,889
25.8,35,55,15,286,872
25.8,37.2,56.5,15,323,684
26.3,38.7,54.5,34,317,653
26.5,39.6,54.9,43,311,797
26.9,40.2,57.1,58,361,823
26.9,41.7,57.7,58,362,816
28.1,41.5,57.7,82,275,819
28.8,40.3,58.3,92,248,781
29.5,39.1,58.3,120,230,806
29.5,38.5,60,120,221,806
32,38.2,56,159,220,404
33.1,38,52.1,157,230,626
34,38,52.1,147,247,774
34,38.1,55.7,147,267,773
34.5,38.5,55.7,145,292,773
34.9,39.3,57.5,185,298,749
36.7,40.2,57.5,224,371,749
36.7,41.8,56.8,224,514,609
39.3,45.2,53.6,246,645,585
39.9,49.1,52.5,304,680,443
41.1,51,52.5,350,652,481
41.1,52.6,50.9,350,672,664
41.6,54.2,50.9,207,670,385
40.9,54.3,52.1,395,619,507
42.8,54.2,50.3,301,654,595
42.8,54.4,50.3,301,624,595
39.4,54.4,51.8,212,683,590
39.3,55.5,53.4,288,629,558
38.8,54.7,53.8,125,636,534
38.8,54.8,53.8,125,631,488
34.7,54.9,51.1,140,670,467
34.6,56.3,50.4,166,769,442
35,58.2,50.1,235,791,421
37.6,59.3,50.1,449,808,421
40.3,60.4,48.6,480,813,372
43.4,60.4,48.5,525,800,375
45.1,60.1,47.6,438,805,340
43.9,60.1,47.6,387,781,340
44,59.9,46.7,614,798,307
48.1,60.5,46.7,608,826,282
47.8,59.2,45.5,446,838,265
47,59.1,45.5,458,833,255
46.2,59,45.3,490,825,235
46.2,59.2,44.5,266,804,216
44.6,60.3,43.4,571,796,199
48.7,61.6,43.1,755,778,184
48.7,61.9,43.1,755,791,184
55.1,61.6,42.8,896,791,153
57.8,60.9,42.3,991,762,153
60.6,61,40.8,859,748,112
56.8,61,40.8,431,815,112
52,60.8,39.8,473,728,77
49.8,58.5,39,459,780,70
48.8,58.7,38.2,484,867,66
47.3,60.8,37.5,505,852,62
46.9,60.8,36.9,601,857,56
49.1,61.6,36.5,836,846,52
53.5,62.1,36,707,825,47
53.4,60.2,36,598,591,47
51.9,56.9,34.8,677,704,40
52.4,58.2,34.3,848,562,36
55.2,53.8,33.8,849,384,31
55.8,52.4,33.8,733,734,31
57.1,55.3,32.8,941,665,23
58.8,56.3,32.3,732,750,18
58.8,56.4,31.9,889,619,13
58.4,55.3,31.9,945,587,9
58.4,55.5,31.2,945,794,5
56.1,57.5,30.9,585,748,2
54.2,58.1,30.6,538,600,0
50.9,56.6,30.3,399,471,0
47.9,52.9,30,355,448,0
45.8,50.9,29.9,311,350,0
43.3,48.5,29.9,158,425,0
40.1,48.9,29.8,162,335,0
39.4,46.8,29.7,216,249,0
39.6,44.7,29.7,257,273,0
40.9,44.7,29.6,530,370,0
43.8,45.1,29.5,435,428,0
43.6,48,29.5,605,527,0
47.5,48.8,29.5,456,458,0
45.8,49.2,29.4,432,468,0
46,50.3,29.4,376,534,0
44.6,51.3,29.5,419,573,0
44.6,52.3,29.4,419,565,0
51.5,52.4,29.3,840,451,0
52.9,51.8,29.3,779,507,0
53.7,52.1,29.3,816,478,0
53.7,52,29.1,816,484,0
55.3,51.7,28.8,795,335,0
53.5,47.9,28.6,723,148,0
52.4,43.6,28.6,721,96,0
51.9,40.1,28.6,684,84,0
51.5,37.9,28.5,672,88,0
50.3,36.7,28.5,543,96,0
48.9,36,28.5,664,105,0
49.7,35.5,28.5,651,102,0
49.6,35.2,28.4,633,104,0
49.1,35.1,28.4,655,109,0
48.9,35,28.2,322,111,0
45,35,28.1,431,110,0
45,35,28.2,453,112,0
46.7,35.1,28.1,603,109,0
46.5,35.1,28.1,260,103,0
43.9,34.9,28,368,100,0
43.2,34.8,28,435,94,0
44.1,34.5,27.9,479,81,0
44.7,34.1,27.9,444,73,0
45,34.1,27.7,372,71,0
43.9,33.5,27.6,410,65,0
44.5,33.3,27.7,391,56,0
44.5,33,27.6,378,49,0
44.4,32.6,27.6,364,39,0
44.9,32.3,27.6,353,32,0
45,31.9,27.5,338,25,0
44.4,31.6,27.5,321,18,0
43.7,31.2,27.3,304,15,0
43.7,30.9,27.2,304,12,0
41.9,30.6,27.2,264,9,0
41.2,30.4,27.2,233,6,0
39.9,30.2,27.2,203,5,0
39.9,30.1,27.2,203,3,0
40,30,27,212,2,0
39.9,29.8,27.1,191,0,0
39.6,29.6,27.1,169,0,0
39.6,29.4,27.1,134,0,0
38.8,29.3,27.1,106,0,0
37.9,29.1,27,99,0,0
37.3,29.1,27,95,0,0
37.3,28.9,26.9,95,0,0
35.8,28.8,26.7,92,0,0
35.4,28.7,26.6,92,0,0
34.9,28.6,26.5,90,0,0
34.3,28.6,26.5,85,0,0
33.9,28.5,26.5,79,0,0
33.9,28.4,26.4,75,0,0
33,28.3,26.4,71,0,0
32.6,28.2,26.6,66,0,0
32.6,28.2,26.7,59,0,0
32,28.2,26.8,48,0,0
31.5,28.1,26.9,35,0,0
31,28.1,27.1,26,0,0
31,28.1,27.1,26,0,0
29.9,28,27,12,0,0
29.5,28,27,5,0,0
29,27.9,26.9,0,0,0
29,27.9,26.8,0,0,0
28.2,27.9,26.8,0,0,0
27.9,27.8,26.8,0,0,0
27.7,27.8,26.8,0,0,0
27.7,27.6,26.8,0,0,0
27.5,27.5,26.8,0,0,0
27.3,27.5,26.6,0,0,0
27.3,27.5,26.5,0,0,0
27.2,27.4,26.3,0,0,0
27.1,27.5,26.2,0,0,0
27,27.5,26.1,0,0,0
27,27.5,26,0,0,0
26.9,27.5,25.9,0,0,0
26.9,27.4,25.9,0,0,0
26.8,27.5,25.7,0,0,0
26.8,27.5,25.7,0,0,0
26.8,27.5,25.7,0,0,0
26.9,27.5,25.6,0,0,0
26.8,27.6,25.6,0,0,0
26.8,27.8,25.5,0,0,0
26.7,28,25.6,0,0,0
26.6,28.1,25.6,0,0,0
26.6,28.1,26.1,0,0,0
26.6,28.1,26.3,0,0,0
26.5,28.2,26.2,0,0,0
26.3,28.3,26.2,0,0,0
26.3,28.4,26.2,0,0,0
26.3,28.6,26.1,0,0,0
26.2,28.7,26.1,0,0,0
26.2,28.6,26.1,0,0,0
26.2,28.6,26,0,0,0
26.2,28.5,26,0,0,0
26.1,28.5,26,0,0,0
26.1,28.4,26,0,0,0
26,28.3,26.2,0,0,0
26,28.2,26.2,0,0,0
25.9,28.1,26.3,0,0,0
25.9,28,26.1,0,0,0
25.7,27.8,26.1,0,0,0
25.5,27.7,26.1,0,0,0
25.4,27.6,25.9,0,0,0
25.4,27.6,25.8,0,0,0
25.3,27.4,25.8,0,0,0
25.3,27.3,25.8,0,0,0
25.3,27.3,25.7,0,0,0
25.3,27.3,25.6,0,0,0
25.2,27.4,25.6,0,0,0
25.1,27.4,25.6,0,0,0
25,27.4,25.7,0,0,0
25,27.5,25.9,0,0,0
25.1,27.5,26.1,0,0,0
25,27.5,26.1,0,0,0
25,27.4,26.1,0,0,0
25,27.4,26.2,0,0,0
24.9,27.4,26.3,0,0,0
24.9,27.4,26.4,0,0,0
24.9,27.4,26.4,0,0,0
24.9,27.4,26.4,0,0,0
24.8,27.4,26.5,0,0,0
24.7,27.4,26.4,0,0,0
24.6,27.4,26.4,0,0,0
24.5,27.4,26.4,0,0,0
24.3,27.3,26.4,0,0,0
24.3,27.2,26.4,0,0,5
24.3,27.2,26.6,0,0,5
24.2,27.1,26.7,0,0,8
24.1,27.2,26.8,0,0,10
24.1,27.2,26.8,0,0,11
24,27.2,26.9,0,0,16
24,27.2,27.1,0,0,19
24,27.2,27.3,0,0,27
24,27.2,27.3,0,0,27
24.1,27.2,27.8,0,0,37
24.3,27.2,27.8,0,0,37
24.4,27.3,28.1,0,0,43
24.3,27.3,28.1,0,0,43
24.3,27.2,28.7,0,0,68
24.3,27.2,29.7,0,0,84
24.4,27.1,30.4,0,0,91
24.4,27,30.4,0,0,91
24.3,27,31.1,0,0,118
24.2,26.9,31.9,0,0,135
24.2,26.8,33.7,0,0,165
24.2,26.7,33.7,0,0,165
24.1,26.6,35.1,0,0,268
24,26.5,37.3,0,0,306
24,26.3,41.4,0,0,360
24.1,26.2,41.4,0,0,368
24.1,26.2,42,0,0,370
24.1,26.2,42,0,0,379
24.1,26.1,42.9,0,0,400
24.1,26.1,44,0,0,422
24,26.1,44,0,0,439
23.9,26.2,44.2,0,0,458
23.9,26.4,46,0,0,478
23.7,26.6,46,0,0,489
23.5,26.8,47.8,0,0,519
23.5,26.9,47.8,0,0,519
23.5,27.2,47.2,0,0,493
23.4,27.4,47.2,0,0,466
23.4,27.4,47.1,0,0,527
23.4,27.4,47.2,0,0,373
23.4,27.3,47.2,0,0,373
23.4,27.3,45.3,0,0,495
23.5,27.2,45.3,0,0,495
23.4,27.2,46.8,0,0,521
23.4,27.2,46.8,0,0,521
23.3,27,46.8,0,0,619
23.3,26.8,51.5,0,0,619
23.3,26.6,51,0,0,457
23.3,26.4,48.3,0,0,356
23.3,26.2,45.1,0,0,293
23.3,26.1,45.1,0,0,463
23.4,26,44.6,0,0,449
23.4,25.9,45.6,0,0,434
23.3,25.8,42.9,0,0,278
23.2,25.8,42.9,0,0,278
23.2,25.8,42.3,0,0,360
23.2,25.8,42.1,0,0,372
23.2,25.7,42.1,0,0,442
23.1,25.8,46.8,0,0,772
23.1,25.8,48.2,0,3,291
23.2,25.9,44.2,0,9,229
23.2,26,42.1,0,14,274
23.3,26.3,41.7,0,21,323
23.3,26.5,41.9,0,29,335
23.3,26.8,42.9,0,38,650
23.2,27.3,49.3,0,51,891
23.1,27.9,54.7,0,57,882
23.1,28.5,54.7,0,66,741
23.1,29.2,55.1,0,84,673
23.1,30,55.1,0,96,397
23.1,30.7,49.7,0,107,342
23.1,31.5,49.7,0,118,342
23.1,32.1,50.2,0,123,547
23.3,32.6,53,0,125,510
23.4,33,49.9,0,127,478
23.5,33.3,50.5,0,139,607
23.3,33.6,50.7,0,120,705
23.3,33.4,53.5,0,106,817
23.3,33.4,54.4,2,126,563
23.3,34.2,49.9,6,172,241
23.4,35.3,47.3,11,159,482
23.4,35.8,49.8,11,139,831
23.7,35.9,53.5,18,136,821
23.9,35.9,56.6,21,141,640
24,36.1,56.6,23,167,525
24,36.5,49.1,23,170,421
24.4,36.9,47.4,31,164,552
24.5,37.2,47.4,35,171,526
24.7,37.5,51,41,197,526
24.7,38.2,52.3,41,203,698
25.1,38.7,53.9,48,221,644
25.3,39.5,53.5,52,284,659
25.8,41,53.5,65,387,540
25.8,43.3,52.7,65,414,656
27.9,45.2,53.9,140,414,681
28.8,46.5,53.9,148,422,631
30.2,47.5,53.6,196,455,628
30.2,48.9,53,196,421,620
32.9,48.2,51.6,277,344,598
35.7,46.6,52,299,389,604
38.2,47.2,52,320,400,568
38.2,48.4,51.5,320,439,573
41.1,49.5,50.6,358,544,565
42.4,51.5,51.2,380,534,530
43.5,50.5,51.2,402,476,530
43.5,50.9,50.8,402,570,523
45.2,52.9,50.9,444,563,509
45.7,54.1,50.7,458,604,507
46.7,55.4,50.7,476,648,496
46.7,56.2,50.5,476,681,480
48.7,56.5,50.5,521,701,460
49.3,56.8,49.4,535,725,447
48.9,58,48.7,557,710,428
49.2,58.1,47.6,583,590,417
49.8,57,47.8,599,643,401
49.9,57.8,47.5,623,740,372
50.6,59.7,46.9,637,774,357
52.3,60.9,46.4,652,744,336
52.4,61.5,45.2,668,766,282
53,62.3,44,681,739,278
53.2,61.2,43.7,698,506,268
54.4,58.6,43.7,702,441,224
55.5,56.6,43.3,707,518,242
54.9,56,42.9,726,485,243
56,56.2,42.9,731,626,220
56.1,57.4,42.6,745,560,220
55.9,55.5,41.9,754,334,198
56.1,50.8,41.8,771,221,209
58,47.5,41.3,780,212,193
58.9,45.8,41.3,787,225,193
59.8,44.8,40.8,790,282,166
59.7,45,39.9,795,353,138
59.8,45.9,39.9,794,479,125
59.3,47.8,38.9,818,431,112
59.3,49.7,37.7,818,709,105
59.8,54.1,37.2,792,604,101
57.8,54.2,36.8,741,385,93
58.1,51.2,36.8,876,280,93
58.1,48.5,35.8,876,247,64
62.1,46,35.1,901,237,51
60.8,45.8,34.4,723,432,41
60.1,48.2,33.7,912,435,33
61.6,48.9,33.1,924,533,25
62.5,51.2,32.5,904,674,16
62.5,55,32,930,808,12
63.2,57.4,31.6,921,777,6
63.2,59.5,31.2,935,760,2
61.8,59.9,30.8,670,755,0
59.5,59.6,30.5,920,665,0
59.3,55,30.4,918,522,0
59.3,55,30.2,918,733,0
57.6,56.7,30.1,874,736,0
57.9,57.5,30,869,739,0
59.1,58,29.9,883,722,0
59.1,58,29.9,883,712,0
59.6,58.5,29.9,875,708,0
59.3,58.7,29.9,866,691,0
58.8,57.1,29.7,863,708,0
58.8,56.7,29.7,863,667,0
59.5,56.8,29.2,860,644,0
58.4,56.8,29.1,843,651,0
58.5,55.5,29.2,855,612,0
59.5,53.8,29.2,840,586,0
58.7,53.9,29.2,769,596,0
57.3,53.5,29.2,532,591,0
53.9,53.3,29.2,523,563,0
52.9,52.6,29.2,696,529,0
55,52.6,29.1,803,500,0
55.5,51.8,29,791,487,0
56.4,50.3,28.9,776,502,0
57.5,49.9,28.8,766,503,0
57.5,49.5,28.7,746,497,0
57.4,49.5,28.8,751,460,0
56.3,48.2,28.8,610,408,0
56.4,47.8,28.8,682,391,0
56.4,47.9,28.8,682,395,0
53.4,47,28.8,645,394,0
53.9,46.1,28.9,641,389,0
53.4,46,28.8,624,358,0
53.4,45.4,28.8,624,271,0
52.1,44.1,28.8,582,258,0
50.4,43.4,28.8,570,276,0
50.2,43,28.9,545,267,0
50.2,42.3,29,545,244,0
51.4,41.4,29,507,242,0
50.1,41.3,29,494,247,0
49.5,41.5,29,479,226,0
49.5,41.2,29,454,207,0
49.3,40.9,29.1,435,186,0
49,40.3,29,424,161,0
48.1,39.2,29,403,138,0
47.1,38,28.9,382,98,0
45.7,37,28.9,363,82,0
45,35.9,28.9,344,89,0
44.7,35.7,28.8,334,78,0
44.6,35.4,28.8,321,67,0
44.9,34.8,28.6,309,55,0
44.8,34.2,28.4,291,46,0
44.3,33.7,28.3,278,30,0
43.8,33.1,28.2,249,20,0
42.8,32.6,28,182,15,0
40.1,32.2,27.7,67,9,0
37.4,31.9,27.5,69,5,0
36,31.6,27.4,75,3,0
35.4,31.4,27.2,89,2,0
35.3,31.2,27.2,95,0,0
35.7,30.9,27.1,94,0,0
36.1,30.7,27.1,97,0,0
36.1,30.6,27,101,0,0
36.5,30.5,26.9,100,0,0
36.2,30.4,26.9,99,0,0
35.7,30.4,26.8,100,0,0
35.7,30.3,26.7,99,0,0
35.6,30.2,26.6,98,0,0
35.4,30.1,26.5,92,0,0
35.1,30.1,26.4,81,0,0
35.1,30,26.3,81,0,0
34,30,26.3,58,0,0
33.4,29.9,26.2,52,0,0
33,29.9,26.2,44,0,0
33,29.9,26.1,44,0,0
32.1,29.8,26.1,25,0,0
31.7,29.7,26.2,15,0,0
31.3,29.6,26.2,5,0,0
31.3,29.6,26.2,5,0,0
30.5,29.5,26.3,0,0,0
30.3,29.4,26.3,0,0,0
30.1,29.3,26.2,0,0,0
30.1,29.1,26.1,0,0,0
29.9,28.9,26,0,0,0
29.9,28.8,26,0,0,0
29.9,28.7,26,0,0,0
29.8,28.7,26,0,0,0
29.8,28.5,26,0,0,0
29.7,28.5,26,0,0,0
29.6,28.4,25.9,0,0,0
29.6,28.4,25.9,0,0,0
29.6,28.3,25.9,0,0,0
29.6,28.2,25.8,0,0,0
29.6,28.2,25.8,0,0,0
29.6,28.2,25.7,0,0,0
29.6,28.1,25.7,0,0,0
29.5,28.1,25.6,0,0,0
29.4,28.1,25.6,0,0,0
29.3,28.1,25.5,0,0,0
29.3,28.1,25.5,0,0,0
29.2,28,25.6,0,0,0
29.2,28,25.6,0,0,0
29.1,28,25.6,0,0,0
29.1,27.8,25.5,0,0,0
28.9,27.6,25.6,0,0,0
28.8,27.6,25.5,0,0,0
28.8,27.5,25.6,0,0,0
28.8,27.5,25.5,0,0,0
28.8,27.5,25.5,0,0,0
28.6,27.7,25.6,0,0,0
28.5,27.8,25.6,0,0,0
28.4,27.8,25.7,0,0,0
28.4,27.8,25.7,0,0,0
28.4,27.8,25.7,0,0,0
28.3,27.9,25.6,0,0,0
28.2,27.9,25.6,0,0,0
28.2,27.9,25.5,0,0,0
28.1,27.9,25.5,0,0,0
28.2,27.7,25.5,0,0,0
28.2,27.6,25.4,0,0,0
28.2,27.4,25.4,0,0,0
28.2,27.4,25.4,0,0,0
28.1,27.4,25.4,0,0,0
28,27.5,25.3,0,0,0
28,27.5,25.3,0,0,0
28,27.7,25.3,0,0,0
28,28,25.3,0,0,0
27.9,28.3,25.2,0,0,0
27.8,28.7,25.3,0,0,0
27.8,28.8,25.2,0,0,0
27.7,28.9,25.2,0,0,0
27.6,29,25.1,0,0,0
25,29,25.1,0,0,0
25,28.7,25.1,0,0,0
24.9,28.6,25.1,0,0,0
24.9,28.4,25.1,0,0,0
24.9,28.2,25.1,0,0,0
24.9,28,25,0,0,0
24.8,27.8,25.2,0,0,0
24.7,27.7,25.2,0,0,0
24.6,27.6,25.2,0,0,0
24.5,27.4,25.2,0,0,1
24.3,27.3,25.2,0,0,1
24.3,27.2,25.4,0,0,7
24.3,27.1,25.6,0,0,11
24.2,27,25.7,0,0,17
24.1,26.8,25.7,0,0,24
24.1,26.8,26.2,0,0,30
24,26.7,26.5,0,0,37
24,26.7,26.8,0,0,51
24,26.6,26.8,0,0,51
24,26.6,28,0,0,63
24.1,26.6,28.3,0,0,70
24.3,26.5,28.5,0,0,70
24.4,26.5,28.5,0,0,70
24.3,26.5,29.7,0,0,85
24.3,26.4,30.8,0,0,118
24.3,26.4,31.3,0,0,130
24.4,26.5,32.6,0,0,136
24.4,26.4,33.8,0,0,154
24.3,26.3,34.9,0,0,168
24.2,26.2,37.7,0,0,213
24.2,26.2,38.3,0,0,216
24.2,26.1,39.4,0,0,230
24.1,26.1,39.4,0,0,237
24,26.1,39.9,0,0,224
24,26.2,41.1,0,0,239
24.1,26.3,41.1,0,0,266
24.1,26.3,41.8,0,0,293
24.1,26.3,42.6,0,0,285
24.1,26.3,42.5,0,0,273
24.1,26.2,42.5,0,0,273
24,26.2,41.8,0,0,305
23.9,26.1,43.2,0,0,312
23.9,26.1,43.7,0,0,310
23.7,26.1,44.4,0,0,424
23.5,26.1,45.5,0,0,500
23.5,26.1,48,0,0,535
23.5,26.2,49.8,0,0,520
23.4,26.4,51.2,0,0,509
23.4,26.5,49.4,0,0,355
23.4,26.5,48.6,0,0,561
23.4,26.5,51.2,0,0,506
23.4,26.5,51.2,0,0,570
23.5,26.5,51.7,0,0,567
23.4,26.4,51.7,0,0,450
23.4,26.3,50.4,0,0,353
23.3,26.3,50.4,0,0,239
23.3,26.4,45.2,0,0,217
23.3,26.3,42.4,0,0,358
23.3,26.3,44.3,0,0,566
23.3,26.2,46.9,0,0,667
23.3,26.2,51.7,0,0,685
23.4,26.3,54.7,0,0,610
23.4,26.3,51.7,0,0,360
23.3,26.2,51.4,0,0,754
23.2,26.3,54.7,0,0,774
23.2,26.2,57,0,0,803
23.2,26.1,58.5,0,0,813
23.2,26.2,59.5,0,0,826
23.1,26.3,60.4,0,0,847
23.1,26.4,60.6,0,5,830
23.2,26.4,57.7,0,11,309
23.2,26.4,54.9,0,18,768
23.3,26.5,54.9,0,22,653
23.3,26.9,57.1,0,34,639
23.3,27.1,54.3,0,40,605
23.2,27.3,56.7,0,51,886
23.1,27.7,56.7,0,66,441
23.1,28.4,50.6,0,84,473
23.1,28.5,51.6,0,89,813
23.1,29,55.1,0,97,808
23.1,29.5,58,0,107,848
23.1,30.5,58.1,0,118,713
23.1,31.7,57.9,0,130,884
23.3,32.5,59.8,0,144,894
23.4,33.3,59.8,0,158,894
23.5,34.5,60.6,0,178,834
23.3,35.2,59.1,0,188,810
23.3,36.2,59.2,0,182,809
24.1,36.6,59.2,3,180,815
24.3,36.6,58.3,7,168,810
24.4,36.5,57.9,11,187,811
24.7,36.7,57.5,18,201,807
24.8,37.1,57.5,21,217,786
24.8,38,58.9,28,283,796
25.1,39.7,59,33,329,746
25.5,41.3,59.1,38,358,770
25.6,42.1,59.1,42,394,770
25.6,43.5,59.4,46,410,766
25.8,45.4,59.2,50,450,755
25.9,47,59.5,50,484,736
26.2,48.4,59.5,56,490,733
26.4,49.6,59,60,490,744
26.8,50.6,60.5,68,513,704
27.8,51.6,59.7,68,542,686
29.6,52.9,58.9,152,567,465
31.7,54,52.9,152,573,276
34.4,53.3,51.7,250,427,572
36.5,52.8,51.4,259,266,316
37.2,45.3,51.4,279,257,316
38.6,43.1,50.8,279,269,636
40.7,42.3,53.5,332,290,480
40.7,42.4,51.3,332,386,439
41.8,44.8,51.2,352,562,528
43.4,47.9,51.8,396,578,493
43.9,48.7,53.1,396,381,499
44.7,47.3,53.3,420,351,475
45.3,46.3,52.9,462,410,476
47.3,45.7,52.6,462,484,461
47.3,48.5,52.2,485,579,427
48.5,50.6,51.7,501,486,423
48.5,50.7,51.2,519,511,432
49,48.9,51.6,550,370,427
50.3,49.3,51.5,573,805,412
50.3,54.5,49.7,573,720,244
50.6,56.5,45.9,587,822,150
51.1,58.4,44.6,600,719,312
51.8,56.3,45,616,713,302
52.7,58.9,45.4,638,938,283
52.7,61.3,45.6,638,875,241
53.4,61.4,44.9,678,588,244
53.7,56.9,44.5,678,322,248
53.7,52.2,43.7,726,353,223
54.7,50.3,42.9,726,580,208
54.7,53.7,42.5,728,689,197
54.9,55.9,42.1,750,661,185
56.4,54.6,41.6,767,730,170
56.9,56.5,41,767,554,158
56.9,53,41,782,255,129
56.9,48.4,39.1,792,211,45
56.9,44.9,37.3,814,240,39
57.4,43.2,35.9,816,225,40
58,42.3,35,816,198,40
58.3,41.1,34.5,827,209,40
58.3,38.6,34.1,814,325,40
58.7,35.7,33.8,763,238,39
57.5,34.9,33.6,751,316,39
57.5,38.6,33.5,808,747,40
58.5,48,33.5,739,657,41
58.3,51.1,33.3,774,862,41
57.1,52.8,33.2,797,904,41
57.5,57.1,33.1,879,982,37
58.5,57,32.9,683,971,31
59.2,57.9,32.7,637,959,24
55.6,58.7,32.4,637,974,18
59.5,60.1,32,903,992,11
60.6,62.2,31.6,901,966,6
60.6,63.3,31.2,906,990,3
62,62.2,30.9,906,1025,0
62.7,61.7,30.6,904,1036,0
63.4,63.7,30.3,904,951,0
64.2,62.3,30.1,903,698,0
63.4,58.7,30,903,640,0
61.4,56,29.9,899,717,0
62.3,56.1,29.8,881,573,0
62.3,54,29.7,867,573,0
61.2,52.2,29.5,885,523,0
61.2,51.4,29.3,885,467,0
61.1,50.3,29.1,880,477,0
60.3,49.4,29,880,477,0
61.1,48.3,28.9,529,437,0
58.3,48.3,28.8,906,458,0
58.3,48.5,28.9,906,555,0
59,49.4,28.9,640,619,0
56.8,50.5,28.9,523,672,0
55.9,53,28.9,705,482,0
53.9,49.2,28.7,619,245,0
54.7,45.2,28.6,758,200,0
56.9,42.4,28.5,808,186,0
58.3,40.6,28.2,775,163,0
56.4,39.2,28,762,142,0
55.9,38.3,27.9,784,146,0
55.5,37.8,27.8,783,144,0
54.1,37,27.8,587,115,0
50.2,36.2,27.7,389,91,0
47.4,35.6,27.8,498,76,0
48.2,34.9,27.7,603,67,0
48.2,34.3,27.5,487,63,0
48,33.9,27.4,552,61,0
50.2,33.5,27.4,626,58,0
52.5,33.2,27.2,643,57,0
52.8,33,27,629,57,0
52.2,32.8,26.9,637,54,0
51.5,32.8,26.7,495,48,0
48.9,32.7,26.7,433,42,0
48.9,32.6,26.6,433,35,0
48.5,32.4,26.5,353,33,0
46.2,32.3,26.4,334,34,0
44.9,32.3,26.3,315,32,0
44.9,32.2,26.3,315,29,0
42.3,32.1,26.2,236,26,0
42.3,32,26.2,252,28,0
41.4,32,26.2,252,28,0
41,32,26.1,208,22,0
39.4,31.9,26.1,203,19,0
40,31.8,26.1,320,18,0
41.5,31.7,26.1,306,16,0
42.6,31.6,26.1,287,15,0
42.4,31.5,26,267,14,0
41.7,31.3,26,239,13,0
41.6,31.2,26,229,11,0
41.6,31.2,25.9,216,8,0
41.3,31.1,25.9,201,6,0
41,31,25.8,186,4,0
40.6,30.9,25.7,173,2,0
40,30.8,25.7,163,0,0
39.1,30.7,25.7,141,0,0
38.3,30.6,25.7,114,0,0
37.8,30.5,25.6,108,0,0
37.2,30.4,25.6,103,0,0
37.2,30.4,25.6,97,0,0
36.7,30.4,25.6,92,0,0
36.3,30.4,25.6,89,0,0
35.9,30.4,25.5,85,0,0
35.5,30.3,25.5,82,0,0
35.1,30.2,25.7,79,0,0
34.9,30.2,25.7,80,0,0
34.4,30.3,25.7,78,0,0
34.1,30.4,25.6,76,0,0
33.8,30.4,25.4,70,0,0
33.5,30.4,25.3,61,0,0
33.2,30.3,25.3,51,0,0
32.8,30.2,25.2,40,0,0
32.5,30.1,25.3,30,0,0
32.2,30,25.2,23,0,0
31.9,29.8,25.2,12,0,0
31.9,29.7,25.2,2,0,0
31.1,29.6,25.3,0,0,0
30.7,29.6,25.4,0,0,0
30.4,29.6,25.4,0,0,0
